
Gene_ID	error	StartBad	StopBad	frameshifts	splicesites	length	product	errorStill	StartStillBad	StopStillBad	frameshiftsStill	JoinExons	PossiblePseudo	CorrectionLog	
Rv1385	1	1	0	0	0	0	PROBABLE OROTIDINE 5'-PHOSPHATE DECARBOXYLASE	0	0	0	0	0	0	 // Corrected Start	
Rv1386	1	1	0	0	0	0	PE FAMILY PROTEIN"	1	1	0	0	0	0	0	
Rv1388	1	1	0	0	0	0	PUTATIVE INTEGRATION HOST FACTOR MIHF"	0	0	0	0	0	0	 // Corrected Start	
Rv1389	1	1	0	0	0	0	PROBABLE GUANYLATE KINASE GMK"	1	1	0	0	0	0	0	
Rv1390	1	1	0	0	0	0	PROBABLE DNA-DIRECTED RNA POLYMERASE (OMEGA	1	1	0	0	0	0	0	
Rv1391	1	1	0	0	0	0	PROBABLE DNA/PANTOTHENATE METABOLISM	0	0	0	0	0	0	 // Corrected Start	
Rv1392	1	1	0	0	0	0	PROBABLE S-ADENOSYLMETHIONINE SYNTHETASE METK	0	0	0	0	0	0	 // Corrected Start	
Rv1395	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1406	1	1	0	0	0	0	PROBABLE METHIONYL-TRNA FORMYLTRANSFERASE FMT"	1	1	0	0	0	0	0	
Rv1408	1	1	0	0	0	0	PROBABLE RIBULOSE-PHOSPHATE 3-EPIMERASE RPE	0	0	0	0	0	0	 // Corrected Start	
Rv1413	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv1414	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1416	1	1	0	0	0	0	PROBABLE RIBOFLAVIN SYNTHASE BETA CHAIN RIBH	1	1	0	0	0	0	0	
Rv1417	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1420	1	1	0	0	0	0	PROBABLE EXCINUCLEASE ABC (SUBUNIT C-NUCLEASE)	0	0	0	0	0	0	 // Corrected Start	
Rv1428c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1429	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1435c	1	1	0	0	0	0	Probable conserved Proline, Glycine, Valine-rich	0	0	0	0	0	0	 // Corrected Start	
Rv1436	1	1	0	0	0	0	PROBABLE GLYCERALDEHYDE 3-PHOSPHATE	1	1	0	0	0	0	0	
Rv1438	1	1	0	0	0	0	PROBABLE TRIOSEPHOSPHATE ISOMERASE TPI (TIM)"	0	0	0	0	0	0	 // Corrected Start	
Rv1443c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1445c	1	1	0	0	0	0	PROBABLE 6-PHOSPHOGLUCONOLACTONASE DEVB (6PGL)"	0	0	0	0	0	0	 // Corrected Start	
Rv1449c	1	1	0	0	0	0	PROBABLE TRANSKETOLASE TKT (TK)"	0	0	0	0	0	0	 // Corrected Start	
Rv1450c	1	1	0	0	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1452c	1	0	1	0	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv1460	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1465	1	1	0	0	0	0	POSSIBLE NITROGEN FIXATION RELATED PROTEIN"	1	1	0	0	0	0	0	
Rv1467c	1	1	0	0	0	0	PROBABLE ACYL-CoA DEHYDROGENASE FADE15"	0	0	0	0	0	0	 // Corrected Start	
Rv1470	1	1	0	0	0	0	PROBABLE THIOREDOXIN TRXA"	1	1	0	0	0	0	0	
Rv1471	1	1	0	0	0	0	PROBABLE THIOREDOXIN TRXB1"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv1472	1	1	0	0	0	0	POSSIBLE ENOYL-CoA HYDRATASE ECHA12 (ENOYL	0	0	0	0	0	0	 // Corrected Start	
Rv1473	1	1	0	0	0	0	PROBABLE MACROLIDE-TRANSPORT ATP-BINDING PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv1474c	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1475c	1	1	0	0	0	0	PROBABLE IRON-REGULATED ACONITATE HYDRATASE ACN	0	0	0	0	0	0	 // Corrected Start	
Rv1480	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1483	1	1	0	0	0	0	3-OXOACYL-[ACYL-CARRIER PROTEIN] REDUCTASE FABG1	0	0	0	0	0	0	 // Corrected Start	
Rv1488	1	1	0	0	0	0	POSSIBLE EXPORTED CONSERVED PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1489A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1490	1	1	0	0	0	0	PROBABLE MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1491c	1	1	0	0	0	0	CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1492	1	1	0	0	0	0	PROBABLE METHYLMALONYL-CoA MUTASE SMALL SUBUNIT	0	0	0	0	0	0	 // Corrected Start	
Rv1494	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1495	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1497	1	1	0	0	0	0	PROBABLE ESTERASE LIPL"	0	0	0	0	0	0	 // Corrected Start	
Rv1498c	1	1	0	0	0	0	PROBABLE METHYLTRANSFERASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1499	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1503c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1504c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1506c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1507c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1508A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1508c	1	1	0	0	0	0	Probable membrane protein"	0	0	0	0	0	0	 // Corrected Start	
Rv1509	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1511	1	1	0	0	0	0	GDP-D-mannose dehydratase gmdA (GDP-mannose 4,6	0	0	0	0	0	0	 // Corrected Start	
Rv1514c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1516c	1	1	0	0	0	0	probable sugar transferase"	0	0	0	0	0	0	 // Corrected Start	
Rv1518	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1519	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv1520	1	1	0	0	0	0	probable sugar transferase"	1	1	0	0	0	0	0	
Rv1522c	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT	0	0	0	0	0	0	 // Corrected Start	
Rv1525	1	1	0	0	0	0	POSSIBLE RHAMNOSYL TRANSFERASE WBBL2"	0	0	0	0	0	0	 // Corrected Start	
Rv1527c	1	1	0	0	0	0	Probable polyketide synthase pks5"	0	0	0	0	0	0	 // Corrected Start	
Rv1528c	1	1	0	0	0	0	PROBABLE CONSERVED POLYKETIDE SYNTHASE	0	0	0	0	0	0	 // Corrected Start	
Rv1529	1	1	0	0	0	0	PROBABLE FATTY-ACID-CoA LIGASE FADD24	0	0	0	0	0	0	 // Corrected Start	
Rv1534	1	1	0	0	0	0	Probable transcriptional regulator"	0	0	0	0	0	0	 // Corrected Start	
Rv1536	1	1	0	0	0	0	isoleucyl-tRNA synthetase ileS"	0	0	0	0	0	0	 // Corrected Start	
Rv1537	1	1	0	0	0	0	PROBABLE DNA POLYMERASE IV DINX (POL IV 1) (DNA	0	0	0	0	0	0	 // Corrected Start	
Rv1539	1	1	0	0	0	0	PROBABLE LIPOPROTEIN SIGNAL PEPTIDASE LSPA"	0	0	0	0	0	0	 // Corrected Start	
Rv1545	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1549	1	1	0	0	0	0	POSSIBLE FATTY-ACID-CoA LIGASE FADD11.1	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start	
Rv1551	1	1	0	0	0	0	Possible acyltransferase plsB1"	0	0	0	0	0	0	 // Corrected Start	
Rv1557	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT	0	0	0	0	0	0	 // Corrected Start	
Rv1559	1	1	0	0	0	0	Probable threonine dehydratase ilvA"	1	1	0	0	0	0	0	
Rv1560	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1570	1	1	0	0	0	0	Probable dethiobiotin synthetase bioD"	0	0	0	0	0	0	 // Corrected Start	
Rv1572c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv1587c	4	1	1	2	0	1	Partial REP13E12 repeat protein"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv1589	1	1	0	0	0	0	PROBABLE BIOTIN SYNTHETASE BIOB"	0	0	0	0	0	0	 // Corrected Start	
Rv1591	1	1	0	0	0	0	PROBABLE TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1597	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1599	1	1	0	0	0	0	Probable histidinol dehydrogenase HisD (HDH)"	0	0	0	0	0	0	 // Corrected Start	
Rv1602	1	1	0	0	0	0	Probable amidotransferase hisH"	0	0	0	0	0	0	 // Corrected Start	
Rv1603	1	1	0	0	0	0	PROBABLE	0	0	0	0	0	0	 // Corrected Start	
Rv1609	1	1	0	0	0	0	Probable anthranilate synthase component I trpE	0	0	0	0	0	0	 // Corrected Start	
Rv1610	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1617	1	1	0	0	0	0	Probable pyruvate kinase pykA"	0	0	0	0	0	0	 // Corrected Start	
Rv1618	1	1	0	0	0	0	Probable acyl-CoA thioesterase II tesB1"	0	0	0	0	0	0	 // Corrected Start	
Rv1621c	1	1	0	0	0	0	PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF	0	0	0	0	0	0	 // Corrected Start	
Rv1622c	1	1	0	0	0	0	Probable integral membrane cytochrome D	0	0	0	0	0	0	 // Corrected Start	
Rv1625c	1	1	0	0	0	0	MEMBRANE-ANCHORED ADENYLYL CYCLASE CYA (ATP	0	0	0	0	0	0	 // Corrected Start	
Rv1628c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1629	1	1	0	0	0	0	PROBABLE DNA POLYMERASE I POLA"	0	0	0	0	0	0	 // Corrected Start	
Rv1632c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1633	1	1	0	0	0	0	PROBABLE EXCINUCLEASE ABC (SUBUNIT B-HELICASE)	0	0	0	0	0	0	 // Corrected Start	
Rv1634	1	1	0	0	0	0	Possible drug efflux membrane protein"	0	0	0	0	0	0	 // Corrected Start	
Rv1638	1	1	0	0	0	0	PROBABLE EXCINUCLEASE ABC (SUBUNIT A-DNA-BINDING	0	0	0	0	0	0	 // Corrected Start	
Rv1640c	1	1	0	0	0	0	Possible lysyl-tRNA synthetase 2 lysX"	0	0	0	0	0	0	 // Corrected Start	
Rv1641	1	1	0	0	0	0	PROBABLE INITIATION FACTOR IF-3 INFC"	0	0	0	0	0	0	 // Corrected Start	
Rv1644	1	1	0	0	0	0	Possible 23S rRNA methyltransferase tsnR"	1	1	0	0	0	0	0	
Rv1647	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1651c	3	0	1	20	0	1	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv1653	1	1	0	0	0	0	Probable Glutamate n-acetyltransferase argJ"	0	0	0	0	0	0	 // Corrected Start	
Rv1656	1	1	0	0	0	0	Probable Ornithine carbamoyltransferase,	0	0	0	0	0	0	 // Corrected Start	
Rv1659	1	1	0	0	0	0	Probable Argininosuccinate lyase argH"	0	0	0	0	0	0	 // Corrected Start	
Rv1660	1	1	0	0	0	0	Possible chalcone synthase pks10"	1	1	0	0	0	0	0	
Rv1664	1	1	0	0	0	0	Probable polyketide synthase pks9"	0	0	0	0	0	0	 // Corrected Start	
Rv1666c	1	1	0	0	0	0	Probable cytochrome P450 139 CYP139"	0	0	0	0	0	0	 // Corrected Start	
Rv1667c	1	1	0	0	0	0	PROBABLE SECOND PART OF MACROLIDE-TRANSPORT	0	0	0	0	0	0	 // Corrected Start	
Rv1668c	2	0	1	0	0	1	PROBABLE FIRST PART OF MACROLIDE-TRANSPORT	0	0	0	0	0	0	 // Corrected Stop	
Rv1669	4	1	1	3	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1670	4	1	1	3	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1671	4	1	1	3	0	1	PROBABLE MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1672c	3	1	1	16	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT	0	0	0	1	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv1673c	3	1	1	2	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	1	0	0	 // Corrected Start // Corrected Stop	
Rv1674c	1	0	1	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv1676	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1677	1	1	0	0	0	0	PROBABLE CONSERVED LIPOPROTEIN DSBF"	1	1	0	0	0	0	0	
Rv1681	1	1	0	0	0	0	POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv1682	1	1	0	0	0	0	Probable coiled-coil structural protein"	0	0	0	0	0	0	 // Corrected Start	
Rv1683	1	1	0	0	0	0	Possible long-chain acyl-CoA synthase"	0	0	0	0	0	0	 // Corrected Start	
Rv1685c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1691	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1694	1	1	0	0	0	0	CYTOTOXIN|HAEMOLYSIN HOMOLOGUE TLYA"	1	1	0	0	0	0	0	
Rv1695	1	1	0	0	0	0	Inorganic polyphosphate/ATP-NAD kinase ppnK	0	0	0	0	0	0	 // Corrected Start	
Rv1696	1	1	0	0	0	0	PROBABLE DNA REPAIR PROTEIN RECN (RECOMBINATION	0	0	0	0	0	0	 // Corrected Start	
Rv1699	1	1	0	0	0	0	Probable CTP synthase PyrG"	0	0	0	0	0	0	 // Corrected Start	
Rv1700	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1703c	1	1	0	0	0	0	Probable catechol-o-methyltransferase"	0	0	0	0	0	0	 // Corrected Start	
Rv1707	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1708	1	1	0	0	0	0	PUTATIVE INITIATION INHIBITOR PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1709	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1710	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1711	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1712	1	1	0	0	0	0	Probable Cytidylate kinase cmk (CMP kinase)	0	0	0	0	0	0	 // Corrected Start	
Rv1713	1	1	0	0	0	0	PROBABLE GTP-BINDING PROTEIN ENGA"	0	0	0	0	0	0	 // Corrected Start	
Rv1714	1	1	0	0	0	0	Probable oxidoreductase"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv1717	3	0	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv1719	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1720c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1722	1	1	0	0	0	0	POSSIBLE CARBOXYLASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1723	1	1	0	0	0	0	PROBABLE HYDROLASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1724c	2	1	0	1	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1730c	3	1	1	6	0	0	POSSIBLE PENICILLIN-BINDING PROTEIN"	0	0	0	3	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1731	4	1	1	12	0	1	POSSIBLE SUCCINATE-SEMIALDEHYDE DEHYDROGENASE	0	0	0	4	0	0	 // Corrected Start // Corrected Stop	
Rv1732c	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv1733c	3	1	1	0	0	1	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv1736c	1	1	0	0	0	0	PROBABLE NITRATE REDUCTASE NARX"	0	0	0	0	0	0	 // Corrected Start	
Rv1747	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE ATP-BINDING	0	0	0	0	0	0	 // Corrected Start	
Rv1748	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1749c	1	1	0	0	0	0	POSSIBLE INTEGRAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1754c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1755c	2	1	1	0	0	0	PROBABLE PHOSPHOLIPASE C 4 (FRAGMENT) PLCD"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1756c	4	1	1	3	0	1	PUTATIVE TRANSPOSASE"	0	0	0	2	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv1757c	2	1	1	0	0	0	PUTATIVE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1758	4	1	1	1	0	1	PROBABLE CUTINASE CUT1"	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv1760	2	1	0	6	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start	
Rv1763	3	1	1	2	0	0	PUTATIVE TRANSPOSASE"	1	1	0	0	0	0	 // Corrected Stop	
Rv1764	4	1	1	6	0	1	PUTATIVE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1765A	3	1	1	2	0	0	PUTATIVE TRANSPOSASE (FRAGMENT)"	0	0	0	1	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv1765c	2	1	1	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1766	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1767	4	1	1	3	0	1	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Stop	
Rv1768	3	1	1	10	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	9	0	0	 // Corrected Start // Corrected Stop	
Rv1769	4	1	1	5	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	2	0	0	 // Corrected Start // Corrected Stop	
Rv1770	4	1	1	4	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv1771	4	1	1	5	0	1	PROBABLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv1772	2	1	1	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1773c	3	1	1	12	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	1	1	0	2	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv1774	4	1	1	4	0	1	PROBABLE OXIDOREDUCTASE"	0	0	0	3	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1775	2	1	1	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1776c	4	1	1	2	0	1	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv1777	4	1	1	10	0	1	Probable cytochrome p450 144 CYP144"	0	0	0	6	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1778c	3	1	1	0	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1779c	4	1	1	13	0	1	HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN"	0	0	0	8	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv1780	3	1	1	1	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1781c	4	1	1	17	0	1	PROBABLE 4-ALPHA-GLUCANOTRANSFERASE MALQ	0	0	0	2	0	0	 // Corrected Start // Corrected Stop	
Rv1782	4	1	1	5	0	1	PROBABLE CONSERVED MEMBRANE PROTEIN"	0	0	0	3	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1783	4	1	1	5	0	1	PROBABLE CONSERVED MEMBRANE PROTEIN"	0	0	0	4	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1786	1	1	0	0	0	0	PROBABLE FERREDOXIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv1787	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1792	2	0	1	1	0	0	ESAT-6 LIKE PROTEIN ESXM"	0	0	0	0	0	0	 // Corrected Stop	
Rv1803c	1	1	0	0	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1807	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1808	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1812c	1	1	0	0	0	0	PROBABLE DEHYDROGENASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1815	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1816	1	1	0	0	0	0	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1819c	1	1	0	0	0	0	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE	0	0	0	0	0	0	 // Corrected Start	
Rv1821	1	1	0	0	0	0	POSSIBLE PREPROTEIN TRANSLOCASE ATPase SECA2"	0	0	0	0	0	0	 // Corrected Start	
Rv1823	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1825	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1826	1	1	0	0	0	0	PROBABLE GLYCINE CLEAVAGE SYSTEM H PROTEIN GCVH"	1	1	0	0	0	0	0	
Rv1827	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN CFP17"	0	0	0	0	0	0	 // Corrected Start	
Rv1828	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1830	2	1	0	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 1 base(s)	
Rv1831	2	1	0	0	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start	
Rv1832	2	1	0	0	0	1	Probable glycine dehydrogenase gcvB (Glycine	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start	
Rv1833c	4	1	1	1	0	1	Possible haloalkane dehalogenase"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1834	2	1	0	0	0	1	Probable hydrolase"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start	
Rv1835c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1836c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1837c	4	1	1	1	0	1	PROBABLE MALATE SYNTHASE G GLCB"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1838c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1839c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
